date,realgdp_monthly_yoy,cpi,CNYUSDSpot,trade balance,current consumption,FR007,omo7d,CNYUSDCPR,IP_yoy,cmpi,cmpi_n_indicators,neer_yoy,target_gdp,target_cpi,shock_policy,shock_policy_change
2017-04-01,6.681622019739675,1.2000000000000028,6.8915,2621.0187653649996,27278.5,3.305789473684211,2.45,6.88596,6.5,0.0994926548236919,7.0,-5.20967,6.5,3.0,-0.20000000000000018,0.0
2017-05-01,7.077883937936003,1.5,6.88941,2810.4607483425,29459.2,3.3390476190476193,2.45,6.8814833333333345,6.5,0.1737460199086775,8.0,-5.20139,6.5,3.0,-1.1999999999999997,0.0
2017-06-01,7.239071474132741,1.5,6.807227272727272,2910.2641963981814,29807.6,3.371363636363637,2.45,6.801913636363637,7.6,0.0891527423923177,6.0,-3.38589,6.5,3.0,0.7999999999999998,0.0
2017-07-01,7.070069902534426,1.4000000000000057,6.772542857142857,3164.4608975382853,29609.8,3.247142857142857,2.45,6.765385714285714,6.4,0.1489845345509593,5.0,-2.32748,6.5,3.0,-0.5,0.0
2017-08-01,6.596980379976891,1.7999999999999972,6.671343478260869,2796.5784185661305,30329.7,3.540434782608696,2.45,6.673556521739131,6.0,0.2377084550598372,6.0,-1.00782,6.5,3.0,0.040000000000000036,0.0
2017-09-01,7.0364203746996035,1.5999999999999943,6.567699999999999,1878.721190482,30870.3,3.3763636363636365,2.45,6.563414285714285,6.6,0.0891527423923177,6.0,-0.0205,6.5,3.0,-0.29000000000000004,0.0
2017-10-01,5.881657467002355,1.9000000000000057,6.619494117647058,2527.656807595882,34240.9,3.225294117647058,2.45,6.615405882352942,6.2,0.2289034699103076,6.0,0.44152,6.5,3.0,-0.44999999999999973,0.0
2017-11-01,7.117303383370688,1.7000000000000028,6.621936363636364,2662.950257066909,34108.2,3.2972727272727274,2.45,6.618627272727273,6.1,0.253286505709005,6.0,-0.22463,6.5,3.0,0.7399999999999998,0.0
2017-12-01,7.400804854516019,1.7999999999999972,6.5908476190476195,3604.184588848572,34734.1,3.3676190476190477,2.48,6.59422857142857,6.2,0.2409164949443369,9.0,-0.93108,6.5,3.0,2.56,0.0
2018-01-01,6.664864455673847,1.5,6.429304545454546,1308.3070899991365,30540.9,3.1018181818181816,2.5,6.44065652173913,7.2,0.3170754021219316,6.0,-0.43342,6.5,3.0,-2.8,0.0
2018-02-01,7.416390653088478,2.9000000000000057,6.31302,2130.7451951898,30540.9,2.9382352941176473,2.5,6.316166666666667,7.2,0.2848044370719382,6.0,2.95195,6.5,3.0,0.29000000000000004,0.0
2018-03-01,6.618575833630325,2.0999999999999943,6.319440909090909,-314.88364814677277,29193.6,3.068636363636364,2.50625,6.322027272727272,6.0,0.3367739692004999,10.0,2.82766,6.5,3.0,0.009999999999999787,0.0
2018-04-01,7.591284351272809,1.7999999999999972,6.296655555555556,1787.1248394968889,28541.9,3.0985,2.55,6.297538888888889,7.0,0.3340212651505757,8.0,3.97627,6.5,3.0,-0.5,0.3500000000000001
2018-05-01,6.302960592856621,1.7999999999999972,6.3744772727272725,1588.6184770165908,30359.1,2.9740909090909096,2.55,6.374165217391305,6.8,0.3035767080760223,7.0,5.44482,6.5,3.0,0.54,0.0
2018-06-01,6.8079518474214895,1.9000000000000057,6.465385,2681.1951595,30841.6,3.022,2.55,6.45437619047619,6.0,0.3151876775039734,7.0,4.44607,6.5,3.0,-0.14000000000000012,0.0
2018-07-01,6.370350268659175,2.0999999999999943,6.715863636363636,1883.79975,30733.7,2.675909090909091,2.55,6.703445454545455,6.0,0.2214780022690372,8.0,1.33779,6.5,3.0,-0.73,-0.06000000000000005
2018-08-01,7.100411122819139,2.299999999999997,6.848626086956522,1909.807870608696,31542.3,2.5473913043478262,2.55,6.843317391304347,6.1,0.2927051269228419,5.0,-0.17661,6.5,3.0,-0.009999999999999787,0.0
2018-09-01,6.625724762071439,2.5,6.854642105263158,2173.0586402105264,32005.4,2.659047619047619,2.55,6.8445368421052635,5.8,0.2354544572328531,6.0,-0.94301,6.5,3.0,0.09999999999999964,0.0
2018-10-01,8.068531221812346,2.5,6.936283333333333,2359.4461386666662,35534.4,2.6333333333333333,2.55,6.926394444444445,5.9,0.0188008196940329,5.0,-1.58454,6.5,3.0,0.020000000000000018,0.020000000000000018
2018-11-01,5.980428757599099,2.200000000000003,6.938999999999999,2904.7347899999995,35259.7,2.6563636363636363,2.55,6.9351,5.4,0.3482677432803845,3.0,-1.535,6.5,3.0,0.020000000000000018,0.0
2018-12-01,5.471784856574846,1.9000000000000057,6.88552,3928.6022912,35893.5,2.8142857142857145,2.55,6.885345,5.7,0.2722587554518482,5.0,-0.80703,6.5,3.0,0.16000000000000014,0.0
2019-01-01,6.428638699595335,1.7000000000000028,6.786668181818182,2700.686736272727,33032.0,2.583181818181818,2.55,6.78965,5.3,-0.0482780072715557,7.0,-0.87062,6.5,3.0,-0.10999999999999988,0.029999999999999805
2019-02-01,6.131850894852775,1.5,6.737186666666667,274.94458786666667,33032.0,2.546470588235294,2.55,6.736360000000001,5.3,-0.0323416435793228,5.0,-1.25569,6.5,3.0,-0.1200000000000001,0.0
2019-03-01,6.639345959321941,2.299999999999997,6.711704761904762,2192.7810627619046,31725.7,2.7285714285714286,2.55,6.709266666666666,8.5,0.0770267170505673,3.0,0.1104,6.25,3.0,0.27,0.0
2019-04-01,5.490892288993776,2.5,6.716447619047619,929.1533636190476,30586.1,2.727727272727273,2.55,6.715090476190477,5.4,0.3448954885195171,4.0,-0.44048,6.25,3.0,-0.25,0.0
2019-05-01,5.9853185679388465,2.700000000000003,6.872275,2862.8523195,32955.7,2.607142857142857,2.55,6.85235,5.0,0.334969055640584,5.0,-2.50721,6.25,3.0,-0.10000000000000009,0.0
2019-06-01,6.819428048042164,2.700000000000003,6.9015,3518.10864,33878.1,2.5073684210526315,2.55,6.882026315789473,6.3,0.1359081952863909,7.0,-3.28526,6.25,3.0,-0.020000000000000018,0.0
2019-07-01,5.047671621431116,2.799999999999997,6.877526086956522,3068.270713173913,33073.3,2.5965217391304347,2.55,6.875234782608695,4.8,0.3448954885195171,4.0,0.23721,6.25,3.0,0.07000000000000028,0.0
2019-08-01,6.770610409378053,2.799999999999997,7.063445454545455,2459.9155140000003,33896.3,2.7445454545454546,2.55,7.0214,4.4,0.4670793228028877,6.0,0.02081,6.25,3.0,0.19999999999999973,0.04999999999999982
2019-09-01,6.167262246534588,3.0,7.11965,2822.798832,34494.9,2.6671428571428573,2.55,7.078455,5.8,0.1943149367550855,9.0,-0.40356,6.25,3.0,0.1299999999999999,0.10999999999999988
2019-10-01,8.019405681761205,3.799999999999997,7.082527777777778,3046.761799444445,38104.3,2.7705263157894735,2.55,7.070216666666666,4.7,0.4434416948917594,6.0,0.71673,6.25,3.0,0.20000000000000062,0.0
2019-11-01,3.6681227753719847,4.5,7.018919047619048,2640.3769673333336,38093.8,2.645238095238095,2.5,7.017738095238095,6.2,0.3756016135193479,6.0,2.20328,6.25,3.0,-0.33000000000000007,-0.37000000000000055
2019-12-01,6.039618043406425,4.5,7.015963636363637,3312.236432727273,38776.7,2.5354545454545456,2.5,7.012818181818183,6.9,0.3561918973167512,10.0,0.94748,6.25,3.0,-0.020000000000000018,0.0
2020-01-01,-9.244012681167924,5.400000000000006,6.916131249999999,3782.432180624999,26064.9,2.551764705882353,2.5,6.917168749999999,-13.5,0.095520692665138,8.0,2.18546,6.25,3.0,0.08000000000000007,-0.09999999999999964
2020-02-01,-6.5178269395216315,5.200000000000003,6.9985550000000005,-4347.43238045,26064.9,2.3244999999999996,2.4,6.992319999999999,-13.5,0.1875447399581014,7.0,1.53199,6.25,3.0,-0.04000000000000048,-0.040000000000000036
2020-03-01,-4.6978215543652,4.299999999999997,7.0201363636363645,1399.3237813636365,26449.9,1.9672727272727273,2.2,7.011945454545455,-1.1,0.2034228715634351,6.0,1.48371,6.0,3.5,0.20000000000000018,0.44999999999999996
2020-04-01,1.6449433004380731,3.299999999999997,7.0732857142857135,3206.532612857143,28177.8,1.5336363636363637,2.2,7.0686285714285715,3.9,-0.1252808923633602,9.0,1.43791,6.0,3.5,-0.10000000000000009,-0.10000000000000009
2020-05-01,4.0194036086117935,2.4000000000000057,7.1128944444444455,4475.859958111111,31972.8,1.5757894736842106,2.2,7.0986,4.4,-0.2061852517227117,7.0,1.16338,6.0,3.5,0.5700000000000001,0.0
2020-06-01,3.927718025126526,2.5,7.086345,3289.55221245,33525.9,2.0490476190476192,2.2,7.08671,4.8,-0.1537674829914079,7.0,0.85957,6.0,3.5,-0.029999999999999583,0.0
2020-07-01,4.521920350451403,2.700000000000003,7.0116956521739136,4370.319783043478,32202.5,2.1843478260869564,2.2,7.008830434782609,4.8,-0.0907597404204422,6.0,1.00833,6.0,3.5,0.17000000000000037,0.0
2020-08-01,4.242819429288391,2.4000000000000057,6.929552380952381,4083.2387404761903,33570.6,2.310476190476191,2.2,6.934585714285714,5.6,-0.1537674829914079,7.0,2.39309,6.0,3.5,0.33000000000000007,0.0
2020-09-01,5.937141907461085,1.7000000000000028,6.811259090909091,2520.0977510454545,35294.7,2.2597565217391304,2.2,6.81475,6.9,-0.1537674829914079,7.0,4.03117,6.0,3.5,-0.19999999999999973,0.0
2020-10-01,5.000160619999794,0.5,6.70389375,3917.9658086469376,38576.5,2.4571058823529413,2.2,6.7111125000000005,6.9,-0.0907597404204422,6.0,3.95008,6.0,3.5,1.0999999999999996,0.0
2020-11-01,7.432003546127741,-0.5,6.604847619047619,4980.123464934762,39514.2,2.5542857142857143,2.2,6.608766666666667,7.0,-0.0907597404204422,6.0,2.87777,6.0,3.5,-1.1299999999999994,0.0
2020-12-01,7.118815627426467,0.2000000000000028,6.541256521739131,5113.546959239478,40566.0,2.21,2.2,6.54234347826087,7.3,-0.1537674829914079,7.0,3.27484,6.0,3.5,0.1299999999999999,0.0
2021-01-01,21.401742731138977,-0.2999999999999971,6.47067,4230.4352037009,34868.4,2.336685,2.2,6.477105,35.1,-0.0907597404204422,6.0,2.20867,6.0,3.5,0.5899999999999999,0.0
2021-02-01,17.650128004538757,-0.2000000000000028,6.4593066666666665,2446.7752888149334,34868.4,2.336664705882353,2.2,6.460226666666666,35.1,-0.1537674829914079,7.0,2.39645,6.0,3.5,-1.1866999999999996,0.0
2021-03-01,17.79428780141061,0.4000000000000057,6.508895652173913,898.0948836176522,35484.1,2.1808521739130433,2.2,6.506595652173913,14.1,-0.0907597404204422,6.0,1.9757,6.0,3.0,0.2999999999999998,0.0
2021-04-01,8.96259260779344,0.9000000000000057,6.519390476190477,2794.2241880396195,33152.6,2.1296590909090907,2.2,6.520428571428571,9.8,-0.0907597404204422,6.0,1.06067,6.0,3.0,-0.18999999999999995,0.0
2021-05-01,7.898600065193961,1.2999999999999972,6.423027777777778,2925.0197448227773,35945.1,2.1657105263157894,2.2,6.431611111111111,8.8,-0.0907597404204422,6.0,2.65308,6.0,3.0,0.29000000000000004,0.0
2021-06-01,7.4676341297927,1.0999999999999943,6.425080952380953,3310.623834485238,37585.8,2.377352380952381,2.2,6.422785714285714,8.3,-0.0907597404204422,6.0,4.3947,6.0,3.0,0.4500000000000002,0.0
2021-07-01,7.896954004788581,1.0,6.474004545454545,3663.639172272728,34925.1,2.231659090909091,2.2,6.4741136363636365,6.4,-0.24857120952918,9.0,4.29867,6.0,3.0,-0.7000000000000002,0.0
2021-08-01,3.974370366585167,0.7999999999999972,6.476727272727273,3777.875018181818,34394.9,2.201818181818182,2.2,6.477236363636364,5.3,-0.0907597404204422,6.0,4.06463,6.0,3.0,0.050000000000000266,0.0
2021-09-01,4.702175812855414,0.7000000000000028,6.456570000000001,4310.406132,36833.0,2.2355772727272725,2.2,6.45987,3.1,-0.1537674829914079,7.0,2.307,6.0,3.0,-0.2400000000000002,0.0
2021-10-01,3.280558024807556,1.5,6.4140999999999995,5422.48014,40453.9,2.236676470588235,2.2,6.4192124999999995,3.5,-0.0907597404204422,6.0,3.165,6.0,3.0,-0.020000000000000018,0.0
2021-11-01,5.888796269726448,2.299999999999997,6.388963636363636,4581.525823636363,41043.2,2.24745,2.2,6.395327272727273,3.8,-0.0907597404204422,6.0,3.82524,6.0,3.0,0.1499999999999999,0.0
2021-12-01,4.3378662016883895,1.5,6.368860869565218,6016.025977391305,41268.9,2.2944173913043477,2.2,6.370013043478261,4.3,-0.3389359362715367,9.0,4.47496,6.0,3.0,-0.10000000000000009,-0.19999999999999973
2022-01-01,6.4230514923663495,0.9000000000000057,6.354884210526316,5425.291748210527,37213.0,2.2000380952380953,2.142857142857143,6.359635000000001,7.5,-0.2428483350580285,10.0,2.73785,6.0,3.0,-0.25,-0.055999999999999606
2022-02-01,6.046419181227036,0.9000000000000057,6.340425,1939.155582,37213.0,2.1885,2.1,6.352555,7.5,-0.2190456492599949,6.0,1.96475,6.0,3.0,0.10999999999999988,0.0
2022-03-01,2.035841202393729,1.5,6.344352173913043,3005.9540599999996,34233.1,2.259265217391304,2.1,6.345721739130434,5.0,-0.2190456492599949,6.0,3.07081,5.5,3.0,0.14500000000000002,0.0
2022-04-01,-1.448569566341662,2.0999999999999943,6.434473684210526,3289.302947368421,29483.1,1.9252380952380952,2.1,6.428015789473684,-2.9,-0.4183888243587252,8.0,3.20745,5.5,3.0,-0.5049999999999999,-0.050000000000000044
2022-05-01,-0.2518766905525216,2.0999999999999943,6.713573684210527,5286.93927631579,33547.0,1.7089100000000002,2.1,6.694185,0.7,-0.2748732098274143,6.0,-0.45204,5.5,3.0,-0.15999999999999992,0.0
2022-06-01,4.025838473590482,2.5,6.696066666666667,6558.127693333334,38742.5,1.863680952380952,2.1,6.6996,3.9,-0.1838934947933115,7.0,-0.22622,5.5,3.0,0.6399999999999999,0.0
2022-07-01,2.7352690727313833,2.700000000000003,6.734019047619047,6819.541089523809,35870.1,1.6438238095238096,2.1,6.732447619047618,3.8,-0.2748732098274143,6.0,0.99619,5.5,3.0,-0.8500000000000001,0.0
2022-08-01,5.509532162081765,2.5,6.801265217391305,5399.524456086958,36257.9,1.5088565217391303,2.0434782608695654,6.794860869565217,4.2,-0.3848041171039533,9.0,-0.51753,5.5,3.0,0.050000000000000044,-0.040000000000000036
2022-09-01,3.765909913799148,2.799999999999997,7.026138095238095,5953.949421904762,37744.9,1.6378714285714284,2.0,6.962061904761905,6.3,-0.4597614103654175,8.0,-1.26904,5.5,3.0,0.3600000000000001,0.0
2022-10-01,4.811429855729532,2.0999999999999943,7.2186375,6146.66983125,40270.5,1.7325000000000002,2.0,7.12869375,5.0,-0.4179476264775095,6.0,-4.37584,5.5,3.0,-0.1200000000000001,0.0
2022-11-01,1.2039952991209413,1.5999999999999943,7.178445454545455,5013.426305454545,38615.1,1.890109090909091,2.0,7.162786363636363,2.2,-0.4179476264775095,6.0,-7.76847,5.5,3.0,0.26000000000000023,0.0
2022-12-01,3.0165991666640357,1.7999999999999972,6.977713636363637,5443.314407727274,40542.3,2.2134454545454543,2.0,6.983259090909091,1.3,-0.5837003233742244,10.0,-7.86687,5.5,3.0,0.7999999999999998,0.0
2023-01-01,3.7160948387026993,2.0999999999999943,6.788975,6793.319944,38533.5,2.06935,2.0,6.7975812499999995,2.4,-0.4761347128034554,7.0,-6.60512,5.5,3.0,-0.7999999999999998,0.0
2023-02-01,3.806669562987519,1.0,6.836409999999999,1149.9525261,38533.5,2.298535,2.0,6.829585,2.4,-0.4179476264775095,6.0,-7.35808,5.5,3.0,0.6499999999999999,0.0
2023-03-01,6.584138071603141,0.7000000000000028,6.897926086956522,6083.281016086957,37855.4,2.37,2.0,6.898152173913044,3.9,-0.5990841201491288,8.0,-8.90977,5.0,3.0,-0.1499999999999999,0.9500000000000002
2023-04-01,8.37450474314425,0.0999999999999943,6.888942105263158,6214.514673157894,34910.5,2.241,2.0,6.885168421052631,5.6,-0.4179476264775095,6.0,-9.38985,5.0,3.0,-0.30000000000000027,0.0
2023-05-01,7.66549017668241,0.2000000000000028,6.998704999999999,4605.8477605,37803.3,1.9597380952380952,2.0,6.991195,3.5,-0.4179476264775095,6.0,-7.13722,5.0,3.0,-0.2999999999999998,0.0
2023-06-01,3.670500370395846,0.0,7.16204,5057.8326480000005,39951.4,2.1085714285714285,1.938095238095238,7.149204999999999,4.4,-0.511684357087631,10.0,-9.33557,5.0,3.0,0.5,0.060000000000000275
2023-07-01,5.186704987561974,-0.2999999999999971,7.188833333333333,5794.199666666666,36760.7,1.9476190476190476,1.9,7.1618666666666675,3.7,-0.553627789222333,6.0,-11.76869,5.0,3.0,-0.6300000000000001,0.0
2023-08-01,4.502581839582653,0.0999999999999943,7.253330434782609,4958.376685217392,37932.7,1.9369565217391305,1.8434782608695652,7.1732695652173915,4.5,-0.6649420664064789,9.0,-10.00196,5.0,3.0,0.30999999999999983,0.07999999999999985
2023-09-01,5.316704782617165,0.0,7.29615,5669.838165,39826.0,2.005125,1.8,7.183895,4.5,-0.7932882860066591,10.0,-8.80957,5.0,3.0,0.12000000000000033,-0.04999999999999982
2023-10-01,4.44851630212757,-0.2000000000000028,7.309094117647058,4131.830904705882,43333.0,2.2789473684210524,1.8,7.178623529411765,4.6,-0.6763285983048895,6.0,-6.95967,5.0,3.0,0.2999999999999998,0.0
2023-11-01,6.261648179595514,-0.5,7.226881818181818,4943.187163636364,42505.0,2.373181818181818,1.8,7.154359090909091,6.6,-0.6763285983048895,6.0,-5.32618,5.0,3.0,0.25,0.0
2023-12-01,5.204043358706212,-0.2999999999999971,7.141138095238095,5380.133440952381,43550.2,2.4372238095238097,1.8000000000000005,7.103880952380953,6.8,-0.7233744143119962,8.0,-5.42898,5.0,3.0,-0.3500000000000001,0.0
2024-01-01,5.696128982901416,-0.7999999999999972,7.170518181818181,6127.781427818181,40653.45,2.236818181818182,1.8,7.105986363636364,7.0,-0.6838279670356823,7.0,-6.57291,5.0,3.0,-0.04999999999999982,0.0
2024-02-01,5.742693000399601,0.7000000000000028,7.1931,2856.092286,40653.45,2.0030777777777775,1.7999999999999998,7.10509375,7.0,-0.9331289639399754,9.0,-4.88377,5.0,3.0,-0.06340000000000012,-0.023399999999999865
2024-03-01,4.479840324099094,0.0999999999999943,7.202771428571428,4217.222671428572,39019.9,2.097142857142857,1.8000000000000005,7.097799999999999,4.5,-0.7466529138670153,7.0,-5.36525,5.0,3.0,0.25,0.0
2024-04-01,4.739839845622229,0.2999999999999971,7.239265,5237.608227500001,35699.1,1.955,1.8,7.10066,6.7,-0.7403596861332365,7.0,-3.76547,5.0,3.0,-0.19999999999999973,0.0
2024-05-01,5.005529137549725,0.2999999999999971,7.233375,5976.214425,39211.0,1.8766666666666665,1.8000000000000005,7.105665,5.6,-0.7693745325839222,6.0,-3.16785,5.0,3.0,-0.2200000000000002,0.0
2024-06-01,4.362579217616824,0.2000000000000028,7.255752631578947,7186.822981578946,40731.6,1.9842105263157896,1.8,7.116194736842106,5.3,-0.7466529138670153,7.0,-0.8481,5.0,3.0,0.41999999999999993,0.0
2024-07-01,4.522069400751283,0.5,7.262813043478261,6147.753356913045,37757.4,1.8860869565217393,1.7652173913043478,7.131552173913043,5.1,-0.8453920582170522,10.0,0.08768,5.0,3.0,-0.3999999999999999,0.10000000000000009
2024-08-01,4.317240737458183,0.5999999999999943,7.152504545454545,6510.3526873636365,38725.8,1.8881818181818184,1.6999999999999995,7.134236363636363,4.5,-0.9760030694520944,7.0,-0.40353,5.0,3.0,-0.019999999999999796,0.0
2024-09-01,4.959488485671004,0.4000000000000057,7.077905263157895,5783.427169578948,41112.3,1.950952380952381,1.6809523809523808,7.079057894736842,5.4,-1.149024499610272,13.0,-0.87824,5.0,3.0,0.43000000000000016,-0.2999999999999996
2024-10-01,5.5921619500638675,0.2999999999999971,7.10585,6801.6356288530005,45396.4,1.904736842105263,1.5,7.1058,5.3,-1.3031952208221187,6.0,-0.46481,5.0,3.0,-0.5299999999999998,0.06999999999999984
2024-11-01,5.140543639254713,0.2000000000000028,7.209404761904763,7025.070303215476,43763.0,1.833809523809524,1.5,7.1729095238095235,5.4,-1.3031952208221187,6.0,-0.19625,5.0,3.0,-0.07000000000000006,0.0
2024-12-01,5.468470562232586,0.0999999999999943,7.282113636363636,7634.415885830909,45171.5,1.9322727272727271,1.5,7.18865,6.2,-1.2042135037854695,7.0,-0.64026,5.0,3.0,0.40000000000000013,0.0
2025-01-01,5.432709222047172,0.5,7.310294444444444,10146.424056229998,41865.3,2.1257894736842107,1.5,7.183266666666666,5.9,-1.5824131175793106,6.0,0.26178,5.0,3.0,0.3999999999999999,0.0
2025-02-01,4.951783890490535,-0.7000000000000028,7.277422222222222,2308.311945887111,41865.3,2.0942105263157895,1.5,7.171144444444444,5.9,-1.5871226487723824,5.0,-1.84371,5.0,3.0,0.30000000000000027,0.0
2025-03-01,5.8141972251468665,-0.0999999999999943,7.250790476190477,7442.390004239239,40940.5,1.9733333333333332,1.5,7.17372380952381,7.7,-1.1826302241311746,5.0,-1.85347,5.0,2.0,0.04999999999999982,0.0
2025-04-01,4.931541267291495,-0.0999999999999943,7.302504761904761,7023.559814681999,37174.1,1.7745454545454544,1.5,7.203371428571429,6.1,-1.325706979772575,4.0,-4.79564,5.0,2.0,-0.41999999999999993,0.0
2025-05-01,5.552076226896729,-0.0999999999999943,7.208078947368421,7440.209147162894,41325.8,1.6421052631578947,1.4105263157894736,7.1950473684210525,5.8,-1.404857269529253,11.0,-4.73158,5.0,2.0,-0.08000000000000007,-0.11999999999999988
2025-06-01,5.113534145632004,0.0999999999999943,7.181405,8240.7530104592,42287.4,1.643895,1.4,7.1756850000000005,6.8,-1.4565101637417723,4.0,-5.42823,5.0,2.0,0.19999999999999996,0.0
2025-07-01,4.5319352994716455,0.0,7.172660869565218,7046.75420418574,38780.2,1.5575478260869564,1.4,7.1490913043478255,5.7,-1.4565101637417723,4.0,-5.25624,5.0,2.0,-0.34999999999999987,0.0
2025-08-01,5.197890103530645,-0.4000000000000057,7.175004761904761,7342.096631550237,39667.6,1.5090476190476192,1.4,7.130938095238096,5.2,-1.4565101637417723,4.0,-4.89488,5.0,2.0,-0.08000000000000007,0.0
2025-09-01,4.6679950252546565,-0.2999999999999971,7.124745454545454,6444.150368884908,41971.0,1.5491304347826087,1.4,7.1068181818181815,6.5,-1.4565101637417723,4.0,-4.4848,5.0,2.0,0.1299999999999999,0.0
2025-10-01,5.473388048646077,0.2000000000000028,7.120094117647059,6413.369880544941,46291.3,1.5105555555555557,1.4,7.094805882352941,4.9,-1.4565101637417723,4.0,-4.45265,5.0,2.0,-0.1499999999999999,0.0
2025-11-01,3.862434140462634,0.7000000000000028,7.108015,7937.94306415205,43898.0,1.5115,1.4,7.0848,4.8,-1.4565101637417723,4.0,-3.14617,5.0,2.0,0.030000000000000027,0.0
2025-12-01,4.154707019105586,0.7999999999999972,7.042439130434783,8035.930244292262,45135.9,1.5834782608695652,1.4,7.059347826086956,5.2,-1.4565101637417723,4.0,-2.43556,5.0,2.0,0.6700000000000002,0.0
2026-01-01,,,,,,,1.4,,6.3,-1.5685622328381703,4.0,-2.21932,5.0,2.0,0.0,0.0
2026-02-01,,,,,,,,,6.3,,,-1.46336,5.0,2.0,,
